            [852229] | main() {
   0.035 us [852229] |     bitmap_bit_p();
   0.041 us [852229] |     bitmap_clear();
   0.037 us [852229] |     bitmap_bit_p();
   0.040 us [852229] |     bitmap_clear_bit();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_clear();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.041 us [852229] |     bitmap_clear_bit();
   0.036 us [852229] |     bitmap_bit_p();
   0.040 us [852229] |     bitmap_clear_bit();
   0.035 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.037 us [852229] |     bitmap_bit_p();
   0.035 us [852229] |     bitmap_bit_p();
   0.037 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.040 us [852229] |     bitmap_clear();
   0.036 us [852229] |     bitmap_bit_p();
   0.042 us [852229] |     bitmap_clear_bit();
   0.037 us [852229] |     bitmap_bit_p();
   0.039 us [852229] |     bitmap_clear();
   0.037 us [852229] |     bitmap_bit_p();
   0.043 us [852229] |     bitmap_clear_bit();
   0.038 us [852229] |     bitmap_bit_p();
   0.040 us [852229] |     bitmap_clear();
   0.038 us [852229] |     bitmap_bit_p();
   0.040 us [852229] |     bitmap_bit_p();
   0.040 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.038 us [852229] |     bitmap_clear();
   0.036 us [852229] |     bitmap_bit_p();
   0.037 us [852229] |     bitmap_bit_p();
   0.037 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.041 us [852229] |     bitmap_clear();
   0.039 us [852229] |     bitmap_clear();
   0.036 us [852229] |     bitmap_clear();
   0.040 us [852229] |     bitmap_clear();
   0.530 us [852229] |     ira_allocate_bitmap();
   0.045 us [852229] |     ira_allocate_bitmap();
   0.044 us [852229] |     ira_allocate_bitmap();
   0.045 us [852229] |     ira_allocate_bitmap();
   1.138 us [852229] |     init_subregs_of_mode();
            [852229] |     get_preferred_alternatives() {
   0.703 us [852229] |       optimize_bb_for_size_p();
            [852229] |     get_preferred_alternatives() {
   0.047 us [852229] |       optimize_bb_for_size_p();
            [852229] |     get_preferred_alternatives() {
   0.043 us [852229] |       optimize_bb_for_size_p();
            [852229] |     get_preferred_alternatives() {
   0.044 us [852229] |       optimize_bb_for_size_p();
   0.076 us [852229] |     single_set_2();
   0.054 us [852229] |     single_set_2();
            [852229] |     get_preferred_alternatives() {
   0.043 us [852229] |       optimize_bb_for_size_p();
   0.318 us [852229] |     find_reg_note();
   0.098 us [852229] |     find_reg_note();
            [852229] |     get_preferred_alternatives() {
   0.068 us [852229] |       optimize_bb_for_size_p();
   0.046 us [852229] |     find_reg_note();
   0.038 us [852229] |     find_reg_note();
   0.047 us [852229] |     find_reg_note();
            [852229] |     get_preferred_alternatives() {
   0.042 us [852229] |       optimize_bb_for_size_p();
   0.485 us [852229] |     find_regno_note();
   0.422 us [852229] |     finish_subregs_of_mode();
   0.579 us [852229] |     reg_set_to_hard_reg_set();
            [852229] |     non_conflicting_reg_copy_p() {
   0.078 us [852229] |       single_set_2();
            [852229] |     get_preferred_alternatives() {
   0.071 us [852229] |       optimize_bb_for_size_p();
            [852229] |     non_conflicting_reg_copy_p() {
            [852229] |       side_effects_p() {
   0.040 us [852229] |         side_effects_p();
   0.039 us [852229] |         side_effects_p();
   4.010 us [852229] |     preprocess_insn_constraints();
            [852229] |     get_preferred_alternatives() {
   0.123 us [852229] |       optimize_bb_for_size_p();
            [852229] |     non_conflicting_reg_copy_p() {
            [852229] |       side_effects_p() {
   0.051 us [852229] |         side_effects_p();
   0.038 us [852229] |         side_effects_p();
   0.079 us [852229] |     preprocess_insn_constraints();
            [852229] |     get_preferred_alternatives() {
   0.043 us [852229] |       optimize_bb_for_size_p();
   0.266 us [852229] |     sparseset_clear_bit();
            [852229] |     non_conflicting_reg_copy_p() {
   0.094 us [852229] |       single_set_2();
   1.324 us [852229] |     preprocess_insn_constraints();
            [852229] |     get_preferred_alternatives() {
   0.045 us [852229] |       optimize_bb_for_size_p();
   0.048 us [852229] |     sparseset_clear_bit();
   0.060 us [852229] |     non_conflicting_reg_copy_p();
   0.048 us [852229] |     preprocess_insn_constraints();
            [852229] |     get_preferred_alternatives() {
   0.054 us [852229] |       optimize_bb_for_size_p();
   0.051 us [852229] |     sparseset_clear_bit();
   0.044 us [852229] |     non_conflicting_reg_copy_p();
   0.045 us [852229] |     preprocess_insn_constraints();
            [852229] |     get_preferred_alternatives() {
   0.046 us [852229] |       optimize_bb_for_size_p();
   0.052 us [852229] |     sparseset_clear_bit();
   0.052 us [852229] |     non_conflicting_reg_copy_p();
   0.043 us [852229] |     preprocess_insn_constraints();
            [852229] |     get_preferred_alternatives() {
   0.041 us [852229] |       optimize_bb_for_size_p();
   0.046 us [852229] |     non_conflicting_reg_copy_p();
   0.047 us [852229] |     preprocess_insn_constraints();
            [852229] |     get_preferred_alternatives() {
   0.042 us [852229] |       optimize_bb_for_size_p();
   0.285 us [852229] |     bitmap_clear();
   0.122 us [852229] |     bitmap_clear();
   0.265 us [852229] |     bitmap_ior();
   0.095 us [852229] |     bitmap_clear();
   0.043 us [852229] |     bitmap_clear();
   0.051 us [852229] |     bitmap_clear();
   0.036 us [852229] |     bitmap_clear();
   0.035 us [852229] |     bitmap_clear();
   0.036 us [852229] |     bitmap_clear();
   0.036 us [852229] |     bitmap_clear();
   0.036 us [852229] |     bitmap_clear();
   0.036 us [852229] |     bitmap_clear();
   0.038 us [852229] |     bitmap_clear();
   0.037 us [852229] |     bitmap_clear();
   0.036 us [852229] |     bitmap_clear();
   0.042 us [852229] |     bitmap_clear();
   0.040 us [852229] |     bitmap_clear();
   0.049 us [852229] |     bitmap_clear();
   0.036 us [852229] |     bitmap_clear();
   0.037 us [852229] |     bitmap_clear();
   0.037 us [852229] |     bitmap_clear();
   0.035 us [852229] |     bitmap_clear();
   0.037 us [852229] |     bitmap_clear();
   0.035 us [852229] |     bitmap_clear();
   0.035 us [852229] |     bitmap_clear();
   0.035 us [852229] |     bitmap_clear();
   0.037 us [852229] |     bitmap_clear();
   0.036 us [852229] |     bitmap_clear();
   0.099 us [852229] |     ggc_round_alloc_size();
   5.355 us [852229] |     ggc_realloc();
   0.726 us [852229] |     ira_finish_allocno_live_ranges();
   0.291 us [852229] |     df_set_flags();
   0.148 us [852229] |     bitmap_clear();
   0.338 us [852229] |     lra_live_ranges_init();
   0.544 us [852229] |     htab_create();
            [852229] |     get_preferred_alternatives() {
   0.052 us [852229] |       optimize_bb_for_size_p();
   0.142 us [852229] |     preprocess_insn_constraints();
            [852229] |     get_preferred_alternatives() {
   0.043 us [852229] |       optimize_bb_for_size_p();
   0.041 us [852229] |     preprocess_insn_constraints();
            [852229] |     get_preferred_alternatives() {
   0.042 us [852229] |       optimize_bb_for_size_p();
   0.039 us [852229] |     preprocess_insn_constraints();
            [852229] |     get_preferred_alternatives() {
   0.042 us [852229] |       optimize_bb_for_size_p();
   0.038 us [852229] |     preprocess_insn_constraints();
            [852229] |     get_preferred_alternatives() {
   0.042 us [852229] |       optimize_bb_for_size_p();
   0.041 us [852229] |     preprocess_insn_constraints();
            [852229] |     get_preferred_alternatives() {
   0.041 us [852229] |       optimize_bb_for_size_p();
   0.038 us [852229] |     preprocess_insn_constraints();
            [852229] |     get_preferred_alternatives() {
   0.043 us [852229] |       optimize_bb_for_size_p();
   0.039 us [852229] |     preprocess_insn_constraints();
   0.288 us [852229] |     get_frame_size();
            [852229] |     assign_stack_local() {
   0.084 us [852229] |       rtx_alloc();
   0.124 us [852229] |       gen_rtx_MEM();
   0.389 us [852229] |       set_mem_align();
   0.095 us [852229] |     optimize_bb_for_size_p();
   0.108 us [852229] |     bitmap_ior_into();
   0.122 us [852229] |     bitmap_bit_p();
   0.044 us [852229] |     bitmap_bit_p();
   0.037 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.037 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.035 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.053 us [852229] |     bitmap_clear();
   0.037 us [852229] |     bitmap_clear();
   0.052 us [852229] |     bitmap_bit_p();
   0.040 us [852229] |     bitmap_bit_p();
   0.040 us [852229] |     bitmap_bit_p();
   0.038 us [852229] |     bitmap_bit_p();
   0.037 us [852229] |     bitmap_bit_p();
   0.035 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.035 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.035 us [852229] |     bitmap_bit_p();
   0.037 us [852229] |     bitmap_bit_p();
   0.035 us [852229] |     bitmap_bit_p();
   0.078 us [852229] |     single_set_2();
   0.051 us [852229] |     single_set_2();
   0.038 us [852229] |     bitmap_bit_p();
   0.117 us [852229] |     find_regno_note();
   0.038 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.041 us [852229] |     find_regno_note();
   0.035 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.037 us [852229] |     bitmap_bit_p();
   0.037 us [852229] |     bitmap_bit_p();
   0.035 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.037 us [852229] |     bitmap_bit_p();
   0.037 us [852229] |     bitmap_bit_p();
   0.037 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.091 us [852229] |     bitmap_clear_bit();
   0.044 us [852229] |     bitmap_clear_bit();
   0.042 us [852229] |     bitmap_clear_bit();
   0.037 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.054 us [852229] |     single_set_2();
   0.052 us [852229] |     single_set_2();
   0.035 us [852229] |     bitmap_bit_p();
   0.043 us [852229] |     bitmap_clear();
   0.071 us [852229] |     optimize_bb_for_size_p();
   0.038 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.037 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.035 us [852229] |     bitmap_bit_p();
   0.035 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_clear();
   0.161 us [852229] |     bitmap_clear();
   0.127 us [852229] |     bitmap_ior_into();
   0.055 us [852229] |     bitmap_ior_into();
   0.047 us [852229] |     bitmap_clear();
   0.047 us [852229] |     bitmap_clear();
   0.131 us [852229] |     single_set_2();
   0.063 us [852229] |     single_set_2();
   0.046 us [852229] |     bitmap_clear();
   0.038 us [852229] |     bitmap_clear();
   0.036 us [852229] |     bitmap_clear();
   0.042 us [852229] |     bitmap_clear();
   0.035 us [852229] |     bitmap_clear();
   0.319 us [852229] |     lra_free_copies();
   0.175 us [852229] |     reg_set_to_hard_reg_set();
   0.047 us [852229] |     bitmap_clear();
   0.036 us [852229] |     bitmap_clear();
   0.059 us [852229] |     single_set_2();
            [852229] |     non_conflicting_reg_copy_p() {
   0.049 us [852229] |       single_set_2();
            [852229] |     non_conflicting_reg_copy_p() {
            [852229] |       side_effects_p() {
   0.040 us [852229] |         side_effects_p();
   0.043 us [852229] |         side_effects_p();
   0.081 us [852229] |     sparseset_clear_bit();
            [852229] |     non_conflicting_reg_copy_p() {
            [852229] |       side_effects_p() {
   0.039 us [852229] |         side_effects_p();
   0.039 us [852229] |         side_effects_p();
   0.047 us [852229] |     sparseset_clear_bit();
   0.121 us [852229] |     bitmap_clear_bit();
   0.044 us [852229] |     sparseset_clear_bit();
   0.057 us [852229] |     single_set_2();
            [852229] |     non_conflicting_reg_copy_p() {
   0.044 us [852229] |       single_set_2();
   0.045 us [852229] |     sparseset_clear_bit();
   0.047 us [852229] |     bitmap_clear_bit();
   0.047 us [852229] |     bitmap_clear_bit();
   0.048 us [852229] |     sparseset_clear_bit();
   0.041 us [852229] |     sparseset_clear_bit();
   0.046 us [852229] |     sparseset_clear_bit();
   0.046 us [852229] |     non_conflicting_reg_copy_p();
   0.045 us [852229] |     sparseset_clear_bit();
   0.044 us [852229] |     bitmap_clear_bit();
   0.038 us [852229] |     non_conflicting_reg_copy_p();
   0.037 us [852229] |     sparseset_clear_bit();
   0.053 us [852229] |     bitmap_clear_bit();
   0.042 us [852229] |     non_conflicting_reg_copy_p();
   0.042 us [852229] |     sparseset_clear_bit();
   0.038 us [852229] |     non_conflicting_reg_copy_p();
   0.037 us [852229] |     sparseset_clear_bit();
   0.148 us [852229] |     bitmap_clear();
   0.104 us [852229] |     bitmap_clear();
   0.081 us [852229] |     bitmap_ior();
   0.380 us [852229] |     lra_get_copy();
   0.066 us [852229] |     bitmap_ior_into();
   0.055 us [852229] |     bitmap_ior_into();
   0.045 us [852229] |     bitmap_clear();
   0.038 us [852229] |     bitmap_clear();
   0.078 us [852229] |     bitmap_bit_p();
   0.039 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.037 us [852229] |     bitmap_bit_p();
   0.037 us [852229] |     bitmap_bit_p();
   0.037 us [852229] |     bitmap_bit_p();
   0.039 us [852229] |     bitmap_bit_p();
   0.035 us [852229] |     bitmap_bit_p();
   0.035 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.038 us [852229] |     bitmap_clear();
   0.035 us [852229] |     bitmap_clear();
   0.036 us [852229] |     bitmap_clear();
   0.035 us [852229] |     bitmap_clear();
   0.042 us [852229] |     bitmap_ior_into();
   0.035 us [852229] |     bitmap_clear();
   0.036 us [852229] |     bitmap_clear();
   0.036 us [852229] |     bitmap_clear();
   0.039 us [852229] |     bitmap_clear();
   0.039 us [852229] |     bitmap_clear();
   0.037 us [852229] |     bitmap_clear();
   0.036 us [852229] |     bitmap_clear();
   0.114 us [852229] |     optimize_bb_for_size_p();
   0.040 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.035 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.035 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
   0.036 us [852229] |     bitmap_bit_p();
